resultPosition,trapNumber,raceTime,raceDate,raceId,raceNumber,raceClass,raceDistance,meetingId,trackName,dogId,dogName,dogSire,dogDam,trainerName,ownerName
1,5,,11/01/2018,404621,5,T3,435.0,334268,Peterborough,487474,Sion Hill,Droopys Scolari,Droopys Breeze,P Ward,Mr F Macklin
1,1,,11/01/2018,404620,3,T1,435.0,334268,Peterborough,495748,Kairi Jem,Wise Thought,Holly And Berry,J Bloomfield,"Mr D C Wallis,mr M C Wallis"
1,1,,11/01/2018,404618,1,T3,462.0,334280,Yarmouth,478909,Brangwyn Vienna,Tullymurry Act,Hear Me Right,P B Witchell,Mr P B Witchell
1,3,,11/01/2018,404617,16,T1,480.0,334206,Newcastle,500566,Crooks Pablo,Slippery Fred,Highview Beauty,S Caile,Mr S Caile
1,2,,11/01/2018,404616,12,T1,480.0,334206,Newcastle,491113,Crooks Caitlyn,Droopys Scolari,Leamaneigh Breda,S Caile,Mr S Caile
1,5,,11/01/2018,404615,11,T2,480.0,334206,Newcastle,502303,Target Alex,Paradise Silva,Mutual Decision,A C Dawson,Mr A C Dawson
1,1,,11/01/2018,404613,9,T2,480.0,334206,Newcastle,467032,Corrakelly Posh,Milldean Panther,Corrakelly Brae,T G Edgar,Mr T G Edgar
1,3,,11/01/2018,404612,8,T3,480.0,334206,Newcastle,456406,Geordie Dazzler,Skywalker Puma,Skywalker Leia,J J Fenwick,Mr J J Fenwick
1,3,,11/01/2018,404611,7,T4,480.0,334206,Newcastle,499801,Blackhouse Jay,Blue Artisan,Blackhouse Molly,S Ray,Mrs M H Ray
1,5,,11/01/2018,404610,6,T2,480.0,334206,Newcastle,496544,Highview Sam,Paradise Madison,Highview Horizon,S Caile,Mr S Caile
1,2,,11/01/2018,404609,5,T3,480.0,334206,Newcastle,471183,Woodys Burlesque,Ballymac Eske,Woodys Apple,J Moss,Mrs K Woodward
1,3,,11/01/2018,404608,4,T1,480.0,334206,Newcastle,490085,Quarterland Eva,Kincraig Rory,Quaterland Eve,J Walton,Mr S Hutchinson
1,4,,11/01/2018,404607,3,T3,480.0,334206,Newcastle,495398,Vinceys Velocity,Scolari Me Daddy,Bodens Paradise,S Anderson,Mr G T Gibbinson
1,2,,11/01/2018,404606,2,T1,480.0,334206,Newcastle,489064,Cooneen Jack,Chenzhou Boy,Sherrys Rebound,J J Fenwick,Mr J J Fenwick
1,6,,11/01/2018,404605,1,T3,480.0,334206,Newcastle,463268,Fabulous Chic,Big Daddy Cool,Young Tokyo,T G Edgar,Mr J Blakeney
1,1,,11/01/2018,404604,7,T2,480.0,334263,Monmore,491785,Triple A Pine,Archaton Pine,Maggies Call,C Price,"Miss K S Delaney,miss C Price"
1,2,,11/01/2018,404603,6,T1,480.0,334263,Monmore,469496,Spa Road Piper,Godsend,Liscahane Frisky,P C White,Mr K P Boon
1,3,,11/01/2018,404602,5,T1,480.0,334263,Monmore,482628,Genuine Dream,Droopys Cain,Maddies Dream,E T Skeech,"Mr M R Kelly,mr M T Skeech"
1,1,,11/01/2018,404601,4,T4,480.0,334263,Monmore,469944,Sporting Woody,Shaneboy Lee,Plutos Rena,P A Sallis,Mr D Brennan
1,1,,11/01/2018,404600,3,T3,480.0,334263,Monmore,470069,Notorious Rhys,Chenzhou Boy,Forest Swallow,L Field,Mr R Taylor
1,1,,11/01/2018,404598,1,T1,480.0,334263,Monmore,498450,Stellas Dynamo,Paradise Madison,Lemon Fabia,P A Curtin,"Mr P D Spittle,mrs D M Williams"
1,5,22:35:00,12/01/2018,402725,13,A2,450.0,334282,Sunderland,486117,El Olivo,Lenson Bolt,Mandeville Black,E Y Bell,Mr A Hunter
1,5,22:30:00,12/01/2018,402689,13,A1,500.0,334292,Sheffield,482127,March On Monty,Ballymac Eske,Affection,P J Browne,The Gw Syndicate
1,5,22:30:00,12/01/2018,402703,14,A8,435.0,334254,Peterborough,451560,Hilldun Break,Scolari Me Daddy,Break For Two,D R Pruhs,Geoff Herd And His Herdsman
1,2,22:20:00,12/01/2018,402724,12,A1,450.0,334282,Sunderland,473943,Ameilas Charm,Droopys Scolari,Dundrum Lemon,G Strike,Pondarosa Syndicate
1,3,22:16:00,12/01/2018,402702,13,A1,435.0,334254,Peterborough,481176,Cracker Joke,Droopys Scolari,Mohane Patient,G Creckendon,Mr P D Band
1,3,22:15:00,12/01/2018,402688,12,D3,280.0,334292,Sheffield,496406,Velocity Queen,Ballymac Vic,Skywalker Queen,S R Parker,Mr M O'brien
1,2,22:10:00,12/01/2018,402712,9,HP,480.0,334283,Shawfield,490559,Gals Shadow,Ballymac Vic,Broomwell Breeze,G Strike,Mr J Maughan
1,3,22:08:00,12/01/2018,402662,15,A5,500.0,334203,Nottingham,500402,Slaneyside Carly,Makeshift,Slaneyside Mona,M A Roberts,Mrs M A Roberts
1,2,22:05:00,12/01/2018,402723,11,A7,450.0,334282,Sunderland,495125,Kilbarry Favour,Kinloch Brae,Kilbarry Lady,C Mcnicholas,Mr C Leech
1,2,22:02:00,12/01/2018,402647,14,OR,400.0,334257,Romford,493381,Coolemount View,Superior Product,Highview Dasher,J L Mccombe,"Mrs J L Mccombe,mr N J Rowley"
1,2,22:02:00,12/01/2018,402701,12,A8,435.0,334254,Peterborough,484922,Gymstar Rumble,Paradise Madison,Gymstar Springer,D R Jinks,Rupen Racing Syndicate
1,3,22:00:00,12/01/2018,402773,11,A6,375.0,334284,Mildenhall,489076,Oakgrove Acacia,Vans Escalade,Aayamzabella,J Pearson,Mrs J Pearson
1,3,22:00:00,12/01/2018,402687,11,A4,500.0,334292,Sheffield,477455,Oakvale Curly,Kinloch Brae,Windmill Daisey,A O Hopkins,"Mr C Crampton,mr D Priestley"
1,5,21:55:00,12/01/2018,402711,8,HP,480.0,334283,Shawfield,484969,Point Frozen,Taylors Sky,Point Hondo,H Burton,Mr G R Willis
1,4,21:55:00,12/01/2018,402605,12,A6,480.0,334252,Towcester,488545,Gully Foyle,Kinloch Brae,Hometown Honey,M A Wallis,"Mr B Trotter,mr G Trotter,mrs L Trotter,mr M A Wallis"
1,5,21:50:00,12/01/2018,402661,14,B3,480.0,334203,Nottingham,468118,Crackaway Jazz,Royal Impact,Kippers Star,I M J Bartley,Mr D P Tams
1,3,21:49:00,12/01/2018,402722,10,A4,450.0,334282,Sunderland,501792,Imperial Hero,Superior Product,Farloe Lyra,E Y Bell,Lewis Race Syndicate
1,3,21:48:00,12/01/2018,402700,11,A1,435.0,334254,Peterborough,484943,Total Commitment,Wise Thought,Holly And Berry,D R Pruhs,The Damirost Syndicate
1,4,21:45:00,12/01/2018,402686,10,D4,280.0,334292,Sheffield,503660,Fearsome Genius,Adageo Bob,Santro Cruz,J E Meek,Mrs J E Meek
1,3,21:45:00,12/01/2018,402772,10,S5,545.0,334284,Mildenhall,467387,Oakgrove Jupiter,Head Bound,Alisons Rival,J Pearson,Mrs J Pearson
1,4,21:44:00,12/01/2018,402646,13,OR,575.0,334257,Romford,487767,Droopys Giorgio,Droopys Cain,Droopys Loner,D Childs,"Mr S P Kenny,mr M Mcdonagh,mr G E Watson"
1,3,21:39:00,12/01/2018,402710,7,HP,480.0,334283,Shawfield,498102,Toolmaker Rumble,Droopys Nidge,Droopys Ginny,M Walsh,Mr W J Hyslop
1,6,21:39:00,12/01/2018,402604,11,A4,480.0,334252,Towcester,485599,Tiffield Lad,Ballymac Vic,Emma Honey,M A Wallis,"Mr W M Mccoll,mrs J M Mccoll"
1,5,21:34:00,12/01/2018,402699,10,A4,435.0,334254,Peterborough,486142,Shanless Frank,Tullymurry Act,Shanless Brae,S A Saberton,Mr A R Green
1,2,21:33:00,12/01/2018,402721,9,HP,450.0,334282,Sunderland,488601,Nut Hill Martin,Paradise Madrid,Black Forest,C Mcnicholas,Mr C Leech
1,1,21:32:00,12/01/2018,402660,13,A6,500.0,334203,Nottingham,498516,Sandyhill Sophie,Paradise Madison,Sandyhill Smurf,M T Munslow,Mr J R Harrison
1,2,21:30:00,12/01/2018,402771,9,A5,375.0,334284,Mildenhall,497569,Jillypops,Iso Octane,Swift Venom,G Vincent,Mr G Vincent
1,6,21:30:00,12/01/2018,402685,9,A3,500.0,334292,Sheffield,497840,Petes Boy,Ballymac Eske,Ballymac Georia,D Childs,Mr P D Band
1,4,21:26:00,12/01/2018,402645,12,OR,750.0,334257,Romford,475066,Maireads Ivy,Hondo Black,Winning Impact,D D Knight,"Mr M T Evans,mrs J Rice"
1,2,21:23:00,12/01/2018,402603,10,S2,686.0,334252,Towcester,486549,Lets Be Buddys,Me Buddy,Ballymac Pet,M J Dartnall,Let It Be Syndicate
1,1,21:22:00,12/01/2018,402709,6,HP,480.0,334283,Shawfield,460091,Athboy Dubh,Hondo Black,Martinstown Dawn,C M Campbell,Mr C M Campbell
1,2,21:20:00,12/01/2018,402698,9,A6,435.0,334254,Peterborough,472940,Creative Talent,Kinloch Brae,Echo Lady,S A Saberton,Mr E D Foster
1,2,21:19:00,12/01/2018,402762,11,OR,500.0,334261,Central Park,490793,Gemini Princess,Sparta Maestro,Minefireld,A E Gardiner,Mr I S L Andrews
1,4,21:16:00,12/01/2018,402720,8,A1,450.0,334282,Sunderland,502347,Allowdale Bruno,Scolari Me Daddy,Noelles Primco,H F Williams,Mr H F Williams
1,6,21:15:00,12/01/2018,402770,8,A7,375.0,334284,Mildenhall,491978,Chamberlain Anna,Latest Trick,Clerihan Misty,A M Kirby,Mrs A M Kirby
1,4,21:15:00,12/01/2018,402684,8,A8,500.0,334292,Sheffield,492943,Shianns Lass,Piercestown Sand,Fifth St Lady,M N May,Mr R Griffiths
1,2,21:14:00,12/01/2018,402659,12,A3,500.0,334203,Nottingham,472928,Newinn Act,Tullymurry Act,Glenegat Pam,L G Tuffin,Damage Limitation Syndicate
1,5,21:11:00,12/01/2018,402644,11,OR,750.0,334257,Romford,482668,Barricane Tommy,Ballymac Eske,Mrs Bouquet,P Janssens,Mr E J Herbert
1,3,21:07:00,12/01/2018,402697,8,A7,435.0,334254,Peterborough,502142,Seriousmoonlight,Droopys Jet,Bit View Emma,J Bloomfield,Serious Moonlight Syndicate
1,5,21:07:00,12/01/2018,402602,9,D2,260.0,334252,Towcester,480447,Joeys Delight,Roxholme Bully,Millbrook Gaga,R E Allder,Mr A Zaman
1,3,21:05:00,12/01/2018,402708,5,HP,480.0,334283,Shawfield,460560,Romeo Icardi,Head Bound,Fabulous Betsy,A Strang,"Miss I Davison,mr K Lax"
1,4,21:03:00,12/01/2018,402761,10,OR,265.0,334261,Central Park,477889,Well Reem,Droopys Scolari,Big Johns Girl,D W Lee,Mr C Christou
1,4,21:00:00,12/01/2018,402769,7,A5,375.0,334284,Mildenhall,469731,Vicarage Bow Wow,Droopys Scolari,Kippers Doll,R J Leeks,Vicarage Racing Syndicate
1,6,21:00:00,12/01/2018,402683,7,A6,500.0,334292,Sheffield,501966,Yahoo Eddie,Tyrur Big Mike,Yahoo Perlena,K Hodson,Mrs J Melbourne
1,5,21:00:00,12/01/2018,402719,7,A5,450.0,334282,Sunderland,455728,Threejays Katie,Scolari Me Daddy,Tyrur Granny,J A Teal,Mrs J A Teal
1,6,20:58:00,12/01/2018,402658,11,A4,500.0,334203,Nottingham,498321,Roscoes Jacob,Tullymurry Act,Splendid Alley,C D Marston,Emmjay Racing
1,4,20:54:00,12/01/2018,402643,10,OR,750.0,334257,Romford,469360,Rubys Rascal,Razldazl George,Swift Eva,M A Wallis,Mr J D Clarke
1,2,20:53:00,12/01/2018,402696,7,A6,435.0,334254,Peterborough,495747,Fagans Memorie,Kinloch Brae,El Maryjo,S A Saberton,Mr S J Fordham
1,5,20:52:00,12/01/2018,402601,8,A5,480.0,334252,Towcester,492064,You Little Jimbo,Droopys Scolari,Sunrise Ice,M P Brown,Mrs H P J Kemp
1,1,20:49:00,12/01/2018,402707,4,HP,480.0,334283,Shawfield,493101,Clarina Star,Droopys Jet,Mega Pearl,A Agnew,Mr A Agnew
1,4,20:48:00,12/01/2018,402760,9,OR,450.0,334261,Central Park,487415,Droopys Justine,Droopys Cain,Droopys Loner,D Childs,"Mr M J Gilbert,mr J M Winchester"
1,4,20:45:00,12/01/2018,402768,6,A7,375.0,334284,Mildenhall,475962,Unique Legend,Droopys Scolari,Unique Breda,V P Hawes,Mr M F Alden
1,2,20:45:00,12/01/2018,402682,6,A5,500.0,334292,Sheffield,486586,Catrigg Cloud,Ballymac Vic,Skywalker Alice,J Sharp,Mr J Sharp
1,2,20:44:00,12/01/2018,402718,6,HP,450.0,334282,Sunderland,474971,Archaton Silver,Killahan Phanter,Archaton Queen,G Strike,"Mr K Mallaby,mr H Willis"
1,3,20:43:00,12/01/2018,402657,10,A4,500.0,334203,Nottingham,492178,Foxdale Witch,Royal Impact,Steely Passion,A Thompson,Miss A Thompson
1,6,20:40:00,12/01/2018,402695,6,A8,435.0,334254,Peterborough,472847,Feora Speedy,Blackstone Gene,Feora Spark,G Creckendon,Mr T G Mcgrath
1,2,20:38:00,12/01/2018,402642,9,OR,575.0,334257,Romford,484693,Romeo Mandate,Ace Hi Rumble,Fabulous Puzzle,J G Mullins,Mr D P Firmager
1,5,20:36:00,12/01/2018,402600,7,A6,480.0,334252,Towcester,501415,Swift Figgy,Razldazl George,Swift Alicia,K R Hutton,Mr M A Bandurak
1,6,20:32:00,12/01/2018,402759,8,OR,450.0,334261,Central Park,501344,Droopys Charm,Droopys Nidge,Droopys Loner,D Childs,Mr M J Gilbert
1,4,20:32:00,12/01/2018,402706,3,HP,480.0,334283,Shawfield,492028,Killkeran Go On,Kingo,Cayman Legend,N Dempsie (Snr),Mr N Dempsie
1,6,20:30:00,12/01/2018,402767,5,A6,375.0,334284,Mildenhall,491291,Hotspur Harry,SH Avatar,Wallflower,A M Kirby,Mr S A Kirby
1,3,20:30:00,12/01/2018,402681,5,D1,280.0,334292,Sheffield,489260,Sharpys Turbo,Slip The Lark,Hesley Hawaii,J Sharp,Mr J Sharp
1,1,20:28:00,12/01/2018,402656,9,A2,500.0,334203,Nottingham,450108,Kentish Dancer,Westmead Hawk,Droopys Panto,A Thompson,Mr L J Thornley
1,5,20:27:00,12/01/2018,402717,5,A2,450.0,334282,Sunderland,491331,Socks And All,Mall Brandy,Gogetemelsie,G Strike,Niall Strike Syndicate
1,1,20:26:00,12/01/2018,402694,5,D1,250.0,334254,Peterborough,470893,Goulane Castle,Ashford Castle,Rahyvira Smurf,S A Saberton,Mr R G Batten
1,3,20:22:00,12/01/2018,402641,8,OR,575.0,334257,Romford,496293,Shotgun Bullet,Kinloch Brae,Winning Impact,D D Knight,Solid Money Syndicate
1,2,20:21:00,12/01/2018,402599,6,D3,260.0,334252,Towcester,500779,Union Jack,Droopys Scolari,Ilikeyou,J M Liles,"Mr J D Clarke,mr P A Sandbach"
1,4,20:16:00,12/01/2018,402705,2,HP,480.0,334283,Shawfield,502861,Bit View Emily,Tullymurry Act,Locnamon Sarah,G A Foot,Mr C W Currie
1,4,20:16:00,12/01/2018,402758,7,OR,500.0,334261,Central Park,478048,Master Jim,Crash,Allis Pippa,F J Gray,Mr R Stannard
1,4,20:15:00,12/01/2018,402680,4,HP,500.0,334292,Sheffield,491348,Tornaroy Torment,Wise Thought,Holly And Berry,L A Taylorson,Mr L Taylorson
1,3,20:15:00,12/01/2018,402766,4,A7,375.0,334284,Mildenhall,484804,Vicarage Mist,Timor Blue,Lady Ericka,A M Kirby,Mrs A M Kirby
1,2,20:13:00,12/01/2018,402655,8,A3,500.0,334203,Nottingham,491678,Sandyhill Dolly,Droopys Scolari,Bricken Sound,M T Munslow,Mr J R Harrison
1,3,20:12:00,12/01/2018,402693,4,D2,250.0,334254,Peterborough,492872,Princess Isla,Difinate Opinion,Ms Firesparker,D R Pruhs,Mr I D Polson
1,1,20:11:00,12/01/2018,402716,4,A1,450.0,334282,Sunderland,477027,Springwell Bambi,Kinloch Brae,Springwell Kiely,J Sutherst,Miss J Sutherst
1,1,20:06:00,12/01/2018,402640,7,OR,575.0,334257,Romford,473779,Droopys Who,Tullymurry Act,Droopys Twirl,J G Mullins,Sopranos Syndicate
1,4,20:05:00,12/01/2018,402598,5,A7,480.0,334252,Towcester,489272,Eytukan,Sh Avatar,Cabra Millie,H J Dimmock,The Blues Brothers Syndicate
1,4,20:00:00,12/01/2018,402765,3,A7,375.0,334284,Mildenhall,461981,Woodenstown Caro,Scolari Me Daddy,White Feather,K A Munnings,Mr K A Munnings
1,2,20:00:00,12/01/2018,402704,1,HP,480.0,334283,Shawfield,499861,Martys Way,Storm Control,Proper Babs,A G Mccrae,"Mr G Emberson,miss J Hamilton"
1,4,20:00:00,12/01/2018,402679,3,A2,500.0,334292,Sheffield,497378,Lightfoot Kante,Candlelight King,Puma Girl,J D Davy,Sixteen To Eighty Gang
1,4,19:59:00,12/01/2018,402757,6,OR,480.0,334261,Central Park,490211,Droopys Stephan,Forest Master,Droopys Twirl,D W Lee,Canine Goa Syndicate
1,1,19:58:00,12/01/2018,402692,3,A5,435.0,334254,Peterborough,481080,Vigorous Stunner,Droopys Scolari,Mohane Katie,W M Scoles,Mrs W M Scoles
1,6,19:58:00,12/01/2018,402654,7,A3,500.0,334203,Nottingham,478945,Slip The Cash,Boherna On Air,Cashen Shelly,E Saville,Mrs E Saville
1,6,19:54:00,12/01/2018,402715,3,HP,640.0,334282,Sunderland,489593,Ameilas Jem,Droopys Cain,Racecoourse Wowie,G Strike,Pondarosa Syndicate
1,3,19:51:00,12/01/2018,402639,6,OR,400.0,334257,Romford,496380,Ballymac Hope,Ballymac Best,Ballymac Adelpha,D Mullins,Mr C P Bloor
1,1,19:50:00,12/01/2018,402597,4,A8,480.0,334252,Towcester,502037,Election Reward,Mall Brandy,Star Reward,J M Liles,Mr J D Clarke
1,6,19:45:00,12/01/2018,402678,2,D2,280.0,334292,Sheffield,486453,Coney Mckenna,Paradise Madison,Kingsmill Honey,A Mckenna,Coney Racing Club
1,3,19:44:00,12/01/2018,402691,2,D2,250.0,334254,Peterborough,496783,True Gentleman,Sidarian Rhythm,Itellyoupatsy,G Creckendon,Mr T Longhurst
1,4,19:44:00,12/01/2018,402756,5,OR,642.0,334261,Central Park,489134,Kentish Power,Elite State,Paradise Geneva,A M P Collett,Mr C R Pocknell
1,3,19:42:00,12/01/2018,402653,6,A1,500.0,334203,Nottingham,452835,Freedom Boundary,Vans Escalade,Freedom State,B Denby,"Mr B Knight,mr M I Mckinlay,mr J P Voss"
1,4,19:39:00,12/01/2018,402714,2,HP,261.0,334282,Sunderland,471402,Autumn Pepper,Moes Tavern,Distant Darkie,J A Teal,Mrs J A Teal
1,4,19:35:00,12/01/2018,402596,3,D4,260.0,334252,Towcester,475380,Sherbert Lemon,Kinloch Brae,Miss McGrath,J W Reynolds,Mr J W Reynolds
1,3,19:34:00,12/01/2018,402638,5,OR,400.0,334257,Romford,477085,Cotton Pants,Lenson Bolt,Fairly Cloudy,M A Wallis,"Mr A Head,mr T O'donnell"
1,5,19:30:00,12/01/2018,402763,1,A7,375.0,334284,Mildenhall,464897,Unique Mini,Droopys Scolari,Unique Breda,V P Hawes,Mr M F Alden
1,4,19:30:00,12/01/2018,402690,1,A3,435.0,334254,Peterborough,147120,Vintage Model,Zero Ten,Doodle Doo,R B York,Mr J S Adam
1,1,19:30:00,12/01/2018,402677,1,A2,500.0,334292,Sheffield,490455,Queensland Flyer,Vans Escalade,Nunwithagun,A O Hopkins,"Mr N C Thomas,mrs K M Thomas"
1,3,19:28:00,12/01/2018,402755,4,A4,480.0,334261,Central Park,502191,Genieinthebottle,Tyrur Big Mike,Locnamon Bridie,M Mavrias,"Mr M P Flynn,mr E J Fosker"
1,2,19:26:00,12/01/2018,402652,5,A2,500.0,334203,Nottingham,451274,Farran Sexton,Ace Hi Rumble,Farran Tina,P H Harnden,Mr G J Holman
1,6,19:25:00,12/01/2018,402713,1,A3,450.0,334282,Sunderland,487359,Westmead Jess,Coolavanny Bert,Westmead Sula,M J Fieldson,The Westmead Syndicate
1,5,19:19:00,12/01/2018,402595,2,A9,480.0,334252,Towcester,499160,Secondtime Lady,Confident Rankin,Sundance Saoirse,S J Roberts,"Mr S J Roberts,mrs M B Roberts"
1,5,19:18:00,12/01/2018,402637,4,OR,400.0,334257,Romford,487452,Chopchop Steve,Makeshift,Kenny Girl,Y L E Gaskin,"Mr S Artiss,mrs Y L E Gaskin,mr C P Moye"
1,3,19:12:00,12/01/2018,402754,3,D1,265.0,334261,Central Park,473920,Roxholme Chloe,Razldazl Rioga,Roxholme Sue,F J Gray,Mrs H Keightley
1,2,19:11:00,12/01/2018,402651,4,A6,500.0,334203,Nottingham,481763,Kirkfields Twirl,Premier Fantasy,Homestead Call,P Timmins,Miss M E Rowland
1,4,19:04:00,12/01/2018,402594,1,A10,480.0,334252,Towcester,502638,Im Mary,Iso Octane,Ballymorefin Meg,E Richards,Mr M J Richards
1,1,19:03:00,12/01/2018,402636,3,OR,400.0,334257,Romford,498976,Swabys Gift,Tullymurry Act,Rockview Gem,D Mullins,"Mr P H Field,mr R J Swaby"
1,3,18:57:00,12/01/2018,402753,2,A7,480.0,334261,Central Park,486380,Pack Your Bags,Razldazl Jayfkay,Shes Goes Nowhere,D P Brabon,Mr D P Brabon
1,4,18:56:00,12/01/2018,402650,3,A4,500.0,334203,Nottingham,479613,Bigwood Messer,Kingsmill Messi,Lismadine Lady,M T Munslow,Mr K Annable
1,2,18:47:00,12/01/2018,402635,2,OR,575.0,334257,Romford,490040,Drumcrow Pete,Kinloch Brae,Drumcrow Blossom,P Crowson,Sp Racing Syndicate
1,2,18:38:00,12/01/2018,402649,2,A7,500.0,334203,Nottingham,439510,Glenvale Larry,Fortfield Sand,Gizmo Lotus,A Thompson,Mr R Thompson
1,3,18:37:00,12/01/2018,402752,1,D3,265.0,334261,Central Park,499568,Insane Mad Dog,Cracking Man,Turbine Tulip,G Andreas,Mr P G Andreas
1,3,18:27:00,12/01/2018,402634,1,OR,400.0,334257,Romford,495882,Old Fort Comet,Royal Impact,Fire Height Amy,J A Danahar,Mr J A Danahar
1,4,18:22:00,12/01/2018,402648,1,A5,500.0,334203,Nottingham,493823,Salacres Glen,Superior Product,Killglen Aoife,P H Harnden,Mr P H Harnden
1,3,18:19:00,12/01/2018,402633,14,A4,515.0,334276,Hove,500523,Burgess Rokocoko,Droopys Jet,Riverside Annie,J T Kingsley,"Mr C T Clark,mrs T Clark"
1,3,18:11:00,12/01/2018,402593,14,A2,480.0,334260,Newcastle,480733,A Bit Of Grace,Pinpoint Maxi,A Bit Of Glory,S Ray,Mrs M H Ray
1,1,18:09:00,12/01/2018,402619,14,A2,480.0,334298,Monmore,485769,Clares Blue,Timor Blue,Rackethall Diva,A K Jenkins,Who R Ya Syndicate
1,4,18:02:00,12/01/2018,402632,13,D2,285.0,334276,Hove,490629,There She Sails,Droopys Jet,Borna Karma,S A Cahill,Mrs T J Cahill
1,5,17:56:00,12/01/2018,402592,13,D2,290.0,334260,Newcastle,453888,Canny Agnes,Makeshift,Inky Pinky,P Rutherford,Mr P Rutherford
1,3,17:54:00,12/01/2018,402618,13,S3,630.0,334298,Monmore,467325,Weather Balloon,Mags Gamble,Tintreach Tully,S M Buckland,Green And White Racing
1,5,17:44:00,12/01/2018,402631,12,A5,515.0,334276,Hove,496512,Droopys Goodness,Loughteen Blanco,Droopys Cyclone,D A Dodd,Wessex Greyhounds
1,5,17:38:00,12/01/2018,402591,12,A1,480.0,334260,Newcastle,486482,Connell Star,Superior Product,Arsenal Lady,D Calvert,Miss N Mckenzie
1,3,17:37:00,12/01/2018,402617,12,A5,480.0,334298,Monmore,485143,Drumcrow Jackie,Wise Thought,Drumcrow Jessie,J B Thompson,"Ms C J Kennerley,mr M P Loran"
1,1,17:28:00,12/01/2018,402630,11,A11,515.0,334276,Hove,489548,Warnham Ruby,Jacksajem,Gogetemclaire,J J Heath,Mrs S Kempshall
1,5,17:22:00,12/01/2018,402590,11,OR,480.0,334260,Newcastle,486972,Smoothreaction,Zero Ten,Brickfield Lee,S J Atkinson,Mr G Andrews
1,3,17:18:00,12/01/2018,402616,11,A5,480.0,334298,Monmore,491278,Daily Bulletin,Forest Master,Rattling Queen,A J Dunn,"Mr A J Dunn,mr K J Inston"
1,6,17:08:00,12/01/2018,402629,10,A10,515.0,334276,Hove,488903,Key Tactics,Kinloch Brae,Precious Story,A J Taylor,"Mr R P Crockford,mr A C Taylor"
1,5,17:07:00,12/01/2018,402589,10,HP,480.0,334260,Newcastle,491092,Yiknaawatitis,Tullymurry Act,Tangle Tiger,A Harrison,Miss S Barnfather
1,4,16:58:00,12/01/2018,402615,10,A6,480.0,334298,Monmore,498328,Slaneyside Angel,Razldazl George,Campo Viejo,L Field,Mr R Taylor
1,2,16:48:00,12/01/2018,402628,9,D1,285.0,334276,Hove,479016,Hedsor Artie,Me Buddy,Sadie Lady,J T Kingsley,"Mr K H Howard,mr D B Pearl"
1,5,16:47:00,12/01/2018,402588,9,OR,640.0,334260,Newcastle,472377,Going All In,Razldazl George,Federal Express,J J Fenwick,Mr J J Fenwick
1,4,16:39:00,12/01/2018,402614,9,A4,480.0,334298,Monmore,489460,Rock It Aleera,Zero Ten,Business Boom,P A Sallis,Rock It Racing Club
1,6,16:29:00,12/01/2018,402627,8,A7,515.0,334276,Hove,493573,Sporting Brian,Scolari Me Daddy,Rockburst Vienna,J T Kingsley,"Mrs J Beck,miss A J Bridges,miss L A Bridges"
1,4,16:27:00,12/01/2018,402587,8,HP,480.0,334260,Newcastle,493799,Cashen Bob,Cashen Legend,Steeple Rd Lizzy,S Ray,Mrs M H Ray
1,5,16:19:00,12/01/2018,402613,8,S3,630.0,334298,Monmore,486740,Didyouhearthat,Tullymurry Act,Fire Height Gena,S M Buckland,Mr M Buckland
1,5,16:09:00,12/01/2018,402626,7,A6,515.0,334276,Hove,480521,Graces Secret,Vans Escalade,Plutos Rena,J J Heath,Mr B M Hepburn
1,5,16:08:00,12/01/2018,402586,7,OR,290.0,334260,Newcastle,483224,Make The News,Drumcrow Obama,Georgies Vine,G Bailey,Mr G Bailey
1,1,15:59:00,12/01/2018,402612,7,A5,480.0,334298,Monmore,475130,Beatties Midget,Kinloch Brae,Coolavanny Cushy,K Billingham,"Mr A Durbin,mrs J T Durbin"
1,1,15:49:00,12/01/2018,402625,6,A7,515.0,334276,Hove,472791,Droopys Zizzles,Mall Brandy,Droopys Valerie,A J Taylor,Mr R Brinkley
1,6,15:48:00,12/01/2018,402585,6,A2,480.0,334260,Newcastle,500846,Swift Lavender,Superior Product,Swift Louis,G Carmichael,Mr G Cunningham
1,3,15:39:00,12/01/2018,402611,6,S2,630.0,334298,Monmore,483790,Brizza Rocks,Sparta Maestro,Exciting Poppet,C Price,Mr S F Geehan
1,3,15:29:00,12/01/2018,402624,5,A4,515.0,334276,Hove,494461,In The Loop,Money Talks,Ullid April,R P Rees,Mr B A Mcdonald
1,2,15:28:00,12/01/2018,402584,5,HP,480.0,334260,Newcastle,474236,Melodys Gem,Craigie Whistler,Express Gem,H Burton,Mr K Geddes
1,4,15:19:00,12/01/2018,402610,5,A3,480.0,334298,Monmore,485935,Blackstone Solar,Tullymurry Act,Blackstone Lee,C Allsopp,"Mr L E Bentall,mr R Taylor"
1,1,15:11:00,12/01/2018,402623,4,A6,515.0,334276,Hove,492418,Prokofiev,Taylors Sky,Maireads Bel,D D Knight,"Mr D E Baker,miss M Bolingbroke"
1,2,15:07:00,12/01/2018,402583,4,OR,480.0,334260,Newcastle,485558,Supa Woman,Sparta Maestro,Some Tears,J J Fenwick,Kaye Micky Jimmy
